FAOST_CODE,Year,OA.POP.TOTL.P,OA.POP.TOTL.P3,OA.POP.TOTL.PC90,N.HER.MDER55.KCD,N.HER.MDER55C90.KCD,N.HER.XDER10.KCD,FS.IFC.CV.RN,FS.IFC.CVC90.RN,FS.IFC.SK.RN,FS.IFC.SKC90.RN,FBS.PCS.DES.KCD,FBS.PCS.LPDES.KCD,FBS.PCS.10LPDES.KCD,FBS.PCS.ESPDES.KCD,FBS.PCS.XDES.KCD,FBS.PCS.XLPDES.KCD,FBS.PCS.X10LPDES.KCD,FBS.PCS.XESPDES.KCD,FBS.PCS.PDES.KCD,FBS.PCS.PDES.KCD3,FBS.PCS.PDESCP90.KCD,FBS.PCS.DESCEB.KCD,FBS.PCS.DESCEB.PCT,FBS.PCS.DESSR.KCD,FBS.PCS.DESSR.PCT,FBS.PCS.DESSC.KCD,FBS.PCS.DESSC.PCT,FBS.PCS.DESSS.KCD,FBS.PCS.DESSS.PCT,FBS.PCS.DESP.KCD,FBS.PCS.DESP.PCT,FBS.PCS.DEST.KCD,FBS.PCS.DEST.PCT,FBS.PCS.DESOC.KCD,FBS.PCS.DESOC.PCT,FBS.PCS.DESVO.KCD,FBS.PCS.DESVO.PCT,FBS.PCS.DESV.KCD,FBS.PCS.DESV.PCT,FBS.PCS.DESFEW.KCD,FBS.PCS.DESFEW.PCT,FBS.PCS.DESS.KCD,FBS.PCS.DESS.PCT,FBS.PCS.DESSP.KCD,FBS.PCS.DESSP.PCT,FBS.PCS.DESAB.KCD,FBS.PCS.DESAB.PCT,FBS.PCS.DESMS.KCD,FBS.PCS.DESMS.PCT,FBS.PCS.DESM.KCD,FBS.PCS.DESM.PCT,FBS.PCS.DESO.KCD,FBS.PCS.DESO.PCT,FBS.PCS.DESAF.KCD,FBS.PCS.DESAF.PCT,FBS.PCS.DESMEB.KCD,FBS.PCS.DESMEB.PCT,FBS.PCS.DESE.KCD,FBS.PCS.DESE.PCT,FBS.PCS.DESFS.KCD,FBS.PCS.DESFS.PCT,FBS.PCS.DESAQP.KCD,FBS.PCS.DESAQP.PCT,FBS.PCS.FSQCEB.KCY,FBS.PCS.FSQSR.KCY,FBS.PCS.FSQSC.KCY,FBS.PCS.FSQSS.KCY,FBS.PCS.FSQP.KCY,FBS.PCS.FSQT.KCY,FBS.PCS.FSQOC.KCY,FBS.PCS.FSQVO.KCY,FBS.PCS.FSQV.KCY,FBS.PCS.FSQFEW.KCY,FBS.PCS.FSQS.KCY,FBS.PCS.FSQSP.KCY,FBS.PCS.FSQAB.KCY,FBS.PCS.FSQM.KCY,FBS.PCS.FSQO.KCY,FBS.PCS.FSQAF.KCY,FBS.PCS.FSQMEB.KCY,FBS.PCS.FSQE.KCY,FBS.PCS.FSQFS.KCY,FBS.PCS.FSQAQP.KCY,FBS.PCS.FL.KCD,FBS.PCS.DEC.KCD,FBS.PCS.DEC.KCD3,FBS.PCS.DECCP90.KCD,FBS.PCS.CDECCP90.KCD,FBS.PCS.CDEC.KCD,FBS.PCS.LPDEC.KCD,FBS.PCS.LPDEC.KCD3,FBS.PCS.10LPDEC.KCD,FBS.PCS.10LPDEC.KCD3,FBS.PCS.ESPDEC.KCD,FBS.PCS.ESPDEC.KCD3,FBS.PCS.XLPDEC.KCD,FBS.PCS.XLPDEC.KCD3,FBS.PCS.X10LPDEC.KCD,FBS.PCS.X10LPDEC.KCD3,FBS.PCS.XESPDEC.KCD,FBS.PCS.XESPDEC.KCD3,FS.OA.NOU.P,FS.OA.NOU.P3,FS.OA.POU.PCT,FS.OA.POU.PCT3,FS.OA.POUPI.PCT,FS.OA.POUMI.PCT,FS.OA.POUDI.PCT,FS.OA.POUII.PCT,FS.OA.POUC90.PCT,FS.OA.LPPOU.PCT,FS.OA.LPPOU.PCT3,FS.OA.10LPPOU.PCT,FS.OA.10LPPOU.PCT3,FS.OA.ESPPOU.PCT,FS.OA.ESPPOU.PCT3,FS.OA.XLPPOU.PCT,FS.OA.XLPPOU.PCT3,FS.OA.X10LPPOU.PCT,FS.OA.X10LPPOU.PCT3,FS.OA.XESPPOU.PCT,FS.OA.XESPPOU.PCT3,FS.OA.PCO.PCT,FS.OA.PCO.PCT3,FS.OA.NCO.P,FS.OA.NCO.P3,Area,FAO_TABLE_NAME,DTFS,DPOP,DMDER,DCVSK,DT,DAT,CTFS,CPOP,CMDER,CCVSK,ACTFS,ACPOP,ACMDER,ACCVSK,FS.OA.POU.PCT3D,FS.OA.POU.PCT3D1,FS.OA.POU.PCT3D2,FS.OA.NOU.P3D,FS.OA.NOU.P3D2,FS.OA.NOU.P3D1,FS.OA.PCO.PCT3D,FS.OA.NCO.P3D,FS.OA.POUCL.PCT3,MDGTarget,WFSTarget,POUTrafficLights,MDGreached,NOUTrafficLights,WFSreached,ChangePOU,ChangeNOU,FS.OA.POU.PCT3.14,FS.OA.NOU.P3.14,OA.POP.TOTL.P.14,FBS.PCS.PDES.KCD.14,FBS.PCS.DEC.KCD3.14,N.HER.MDER55.KCD.14,FS.IFC.CV.RN.14,FS.IFC.SK.RN.14,MDGTarget.14,WFSTarget.14,FS.OA.POUCL.PCT3.14
SOFILacReg,2015,624683249,617991280,440396476,1862.147252,1809.914221,3139.232907,NA,NA,NA,NA,NA,3006.523371,3039.679153,3035.142775,NA,3014.712355,3049.46877,3048.261457,3075.144973,3045.607844,4361.95941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2970.449495,2941.903609,4213.453428,2550.458845,1798.052196,2904.222968,2890.089877,2936.280447,2920.300488,2931.878685,2916.402853,2912.124186,2920.218325,2945.678492,2931.524209,2944.469038,2931.116692,34273616.95,35071610.92,0.054865593,0.056757925,0.56689506,0.182588346,0.003813949,0.11821693,0.157151249,0.060920134,0.061217792,0.055890344,0.057312125,0.055333976,0.057083894,0.057449446,0.057961467,0.056581899,0.057669153,0.057277859,0.057903652,0.354860858,0.343775216,221630191.5,212406382.7,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.153337301,0.409743811,0.025437097,-0.038934319,0.242909288,0.627452528,-63.12533456,168.6818214,10.47185023,-16.02833703,24.43807202,65.30275883,4.054027309,6.205141842,5.7,5.7,5.7,35.1,35.1,35.1,34.4,212.4,NA,NA,NA,NA,NA,NA,NA,-61.5,-46.9,NA,NA,624683249,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2016,631212353,624641229,440396476,1863.025796,1809.914221,3142.273396,NA,NA,NA,NA,NA,3018.525043,3056.178074,3050.853544,NA,3027.379566,3066.937433,3062.799626,3094.00975,3068.818818,4434.58856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2988.681462,2964.327552,4283.623418,2550.458845,1779.45359,2915.827615,2904.13871,2952.234843,2936.394145,2947.07294,2931.843433,2924.371464,2921.601005,2962.561503,2945.650456,2958.513702,2943.883817,33453816.71,34325091.02,0.052999306,0.054961235,0.579497778,0.183055549,0.003319069,0.11821693,0.157151249,0.06116068,0.061191829,0.054912794,0.056035785,0.053795676,0.055408307,0.058023342,0.057778589,0.055625513,0.056681702,0.057279861,0.057470956,0.365287277,0.354217912,230526730.2,221213753.9,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.15383218,0.422346528,0.0259043,-0.038934319,0.255484329,0.641017328,-60.21198286,165.3121076,10.13929109,-15.23941587,23.99813134,65.8869129,4.041123173,6.073832586,5.5,5.5,5.5,34.3,34.3,34.3,35.4,221.2,"5%-14.9%, Moderately low",7.659877921,34.35078168,green,reached,green,reached,-62.7,-48,NA,NA,631212353,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2017,637624990,631173530.7,440396476,1864.212838,1809.914221,3145.812993,NA,NA,NA,NA,NA,3031.104317,3072.713145,3066.866382,NA,3039.908516,3084.500809,3077.253522,3112.692815,3094.077496,4506.690751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006.738695,2988.747233,4353.285812,2550.458845,1761.557507,2927.990259,2916.09483,2968.223765,2952.355514,2962.55926,2947.275139,2936.48562,2924.410343,2979.536467,2962.707858,2972.477289,2958.582392,32311374.12,33339514.12,0.050674573,0.052832173,0.5915537,0.183676562,0.002896857,0.11821693,0.157151249,0.060105771,0.060726092,0.053785165,0.054855575,0.05234593,0.053814981,0.058647404,0.058044158,0.053964128,0.055381574,0.056646612,0.05706596,0.376177908,0.365514863,239811580.1,230656167.3,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.154254392,0.434402451,0.026525313,-0.038934319,0.267739052,0.654116475,-57.61370662,162.2484457,9.907151268,-14.54189032,23.5820986,66.4105656,4.055136038,5.95219977,5.3,5.3,5.3,33.3,33.3,33.3,36.6,230.7,NA,NA,NA,NA,NA,NA,NA,-64.1,-49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2018,643927163,637588168.7,440396476,1865.470314,1809.914221,3149.434192,NA,NA,NA,NA,NA,3043.667075,3089.197783,3082.72882,NA,3052.608072,3101.94926,3091.663108,3131.436109,3112.837284,4578.639657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3024.853901,3006.878244,4422.80013,2550.458845,1744.316985,2940.137262,2928.065843,2984.164063,2968.31368,2977.900432,2962.613339,2948.764493,2936.621599,2996.400419,2979.611934,2986.398187,2972.555739,31699016.56,32481967.98,0.049227643,0.05095463,0.603088686,0.184335196,0.002534519,0.11821693,0.157151249,0.05908623,0.060110665,0.052770574,0.053815723,0.050976435,0.052363309,0.057606166,0.058090933,0.052898063,0.054153496,0.056342791,0.056753304,0.383902301,0.3751844,247154918.3,239164409.5,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.15461673,0.445937437,0.027183947,-0.038934319,0.279570334,0.666672433,-55.30512755,159.5081389,9.723473195,-13.92648452,23.1923089,66.89003701,4.077556709,5.840097386,5.1,5.1,5.1,32.5,32.5,32.5,37.5,239.2,NA,NA,NA,NA,NA,NA,NA,-65.4,-50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2019,650133034,643895062.3,440396476,1866.564536,1809.914221,3152.713002,NA,NA,NA,NA,NA,3056.178285,3105.405526,3098.773419,NA,3065.255164,3119.584241,3106.044831,3150.118179,3131.53687,4650.34577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042.91019,3024.951371,4492.080527,2550.458845,1727.666537,2952.233886,2940.198961,2999.837044,2984.177311,2993.417785,2978.059065,2960.992549,2948.826898,3013.444399,2996.570207,3000.292477,2986.479372,31102749.7,31700321.88,0.047840593,0.049238427,0.614144843,0.18491669,0.002223057,0.11821693,0.157151249,0.058071487,0.059081243,0.051851376,0.05279611,0.049656333,0.05098419,0.056576484,0.057603313,0.051902817,0.052914995,0.056053476,0.056345706,0.391725763,0.383985664,254622290.6,247196263,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.154928193,0.456993593,0.027765441,-0.038934319,0.290896522,0.678621546,-53.25886735,157.0983353,9.544782623,-13.38425055,22.82983699,67.34145062,4.091446969,5.737265426,<5.0,<5.0,4.9,31.7,31.7,31.7,38.4,247.2,NA,NA,NA,NA,NA,NA,NA,-66.6,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2020,656251475,650103890.7,440396476,1867.3799,1809.914221,3155.530971,NA,NA,NA,NA,NA,3068.154647,3121.870036,3114.344687,NA,3077.741972,3136.956829,3120.240433,3168.641947,3150.182968,4721.713421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3060.813917,3042.972956,4561.034788,2550.458845,1711.558953,2963.81437,2952.136653,3015.758364,3000.019646,3008.477712,2993.361924,2973.065945,2961.017779,3030.235488,3013.467008,3014.006886,3000.31975,30515226.56,31101758.13,0.046499288,0.047847221,0.624754673,0.185363821,0.001952596,0.11821693,0.157151249,0.057071516,0.058070045,0.051012577,0.05187262,0.048389253,0.049665831,0.055549593,0.056570916,0.050983871,0.051922201,0.055743543,0.05604471,0.399710524,0.391829478,262257653.7,254678287.5,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.155198653,0.467603424,0.028212572,-0.038934319,0.301683024,0.689948968,-51.4442778,154.9982555,9.351726749,-12.90570441,22.49422204,67.77362465,4.089080981,5.643072331,<5.0,<5.0,4.8,31.1,31.1,31.1,39.2,254.7,NA,NA,NA,NA,NA,NA,NA,-67.5,-52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2021,662279263,656221257.3,440396476,1868.069059,1809.914221,3158.208342,NA,NA,NA,NA,NA,3080.611795,3138.562555,3130.626889,NA,3090.31594,3154.468925,3134.582448,3187.301866,3168.802037,4793.144464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078.849414,3060.968708,4630.050947,2550.458845,1695.981062,2975.85978,2964.042225,3031.898936,3015.930354,3024.225408,3008.802001,2985.22354,2973.168761,3047.1618,3030.384576,3027.863319,3014.139279,29936038.2,30511122.78,0.045210638,0.046510313,0.634930169,0.185751598,0.001719525,0.11821693,0.157151249,0.056091901,0.057072194,0.050242751,0.051030605,0.047160897,0.048394462,0.054536502,0.055547899,0.050124794,0.050998342,0.055374305,0.05572168,0.407676854,0.399753591,269941553.9,262273832.7,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.155431725,0.47777892,0.028600348,-0.038934319,0.312013224,0.700745312,-49.81574894,153.1277787,9.16638981,-12.4784196,22.18091535,68.18153637,4.081418443,5.556129832,<5.0,<5.0,4.7,30.5,30.5,30.5,40,262.3,NA,NA,NA,NA,NA,NA,NA,-68.4,-53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2022,668205209,662245315.7,440396476,1868.556489,1809.914221,3160.515546,NA,NA,NA,NA,NA,3093.07933,3155.105466,3146.306706,NA,3102.785164,3171.825924,3149.212979,3205.944744,3187.408407,4864.319073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3096.868077,3078.952268,4698.819118,2550.458845,1680.940335,2987.914929,2975.93553,3047.89608,3031.94781,3039.391098,3024.124411,2997.280467,2985.262831,3063.938088,3047.213184,3041.9982,3028.040341,29376209.49,29937321.3,0.043971688,0.045220343,0.644669086,0.186040278,0.001518652,0.11821693,0.157151249,0.055127885,0.056091253,0.049537263,0.050259758,0.045987555,0.047172009,0.053552107,0.054540058,0.049342448,0.050145432,0.054913975,0.055341446,0.415765446,0.407765909,277760837,269986681.5,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.155632597,0.487517837,0.028889028,-0.038934319,0.321839949,0.710973782,-48.35714091,151.4783479,8.976209582,-12.09741659,21.8900614,68.57043808,4.063304306,5.476196213,<5.0,<5.0,4.5,29.9,29.9,29.9,40.8,270,NA,NA,NA,NA,NA,NA,NA,-69.3,-54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2023,674021128,668168533.3,440396476,1868.922186,1809.914221,3162.547874,NA,NA,NA,NA,NA,3105.352283,3171.447064,3162.219633,NA,3115.516627,3189.288104,3163.491366,3224.543878,3206.03924,4935.122827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3114.84544,3096.959739,4767.230783,2550.458845,1666.436022,2999.782356,2987.922423,3063.698759,3047.924398,3054.782565,3039.555853,3009.590631,2997.436245,3080.815766,3064.070452,3055.793393,3041.966777,28829855.3,29377257.26,0.042781495,0.043980825,0.653973055,0.186269962,0.001343863,0.11821693,0.157151249,0.054180753,0.055127915,0.04891086,0.049559723,0.044858648,0.045995623,0.052585836,0.053552435,0.048623777,0.049359276,0.054339878,0.054873024,0.42393389,0.41583968,285683159.3,277795183.4,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.155807386,0.496821806,0.029118712,-0.038934319,0.331198813,0.720682224,-47.0434616,150.0071217,8.791913246,-11.75557334,21.61942963,68.93770785,4.040437147,5.402425374,<5.0,<5.0,4.4,29.4,29.4,29.4,41.6,277.8,NA,NA,NA,NA,NA,NA,NA,-70.1,-55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2024,679716843,673981060,440396476,1869.278858,1809.914221,3164.489031,NA,NA,NA,NA,NA,3117.53281,3187.691978,3178.030126,NA,3128.158405,3206.671251,3177.771983,3243.11044,3224.63882,5005.482354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132.791726,3114.937344,4835.214216,2550.458845,1652.472054,3011.560424,2999.819882,3079.408372,3063.757443,3070.075466,3054.837059,3021.813991,3009.631536,3097.617369,3080.886282,3069.59121,3055.872816,28302724.14,28832990.54,0.041647312,0.042793547,0.662839598,0.186497294,0.001192664,0.11821693,0.157151249,0.053261328,0.054184675,0.048357271,0.048931771,0.04379089,0.044872776,0.05164703,0.052589568,0.04797117,0.048641894,0.05365603,0.054299714,0.43204603,0.423961471,293610293.7,285684763.4,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.155958585,0.505688349,0.029346045,-0.038934319,0.340141489,0.729927298,-45.85109145,148.6699991,8.627599384,-11.44650699,21.36631766,69.27927615,4.020406565,5.333999622,<5.0,<5.0,4.3,28.8,28.8,28.8,42.4,285.7,NA,NA,NA,NA,NA,NA,NA,-70.9,-56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFILacReg,2025,685283854,679673941.7,440396476,1869.685288,1809.914221,3166.415046,NA,NA,NA,NA,NA,3129.906074,3204.306018,3194.070625,NA,3140.819218,3224.506515,3192.002756,3262.015789,3243.326855,5075.896092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3151.065456,3133.000903,4903.250588,2550.458845,1639.047938,3023.52506,3011.688184,3095.474251,3079.614881,3085.590341,3070.23454,3034.056095,3021.887807,3114.856644,3097.857269,3083.341029,3069.651292,27788364.36,28303873.04,0.040558232,0.041656206,0.671270527,0.186751919,0.001059409,0.11821693,0.157151249,0.052379888,0.053269016,0.047867724,0.048375736,0.042763333,0.043798502,0.050739244,0.05165227,0.047367618,0.047984052,0.052879189,0.053620999,0.440115481,0.432076494,301543943.6,293612465.6,SOFIlacReg,SOFI Regional Office for Latin America and the Caribbean,-0.156091841,0.514119277,0.02960067,-0.038934319,0.348693787,0.738746107,-44.76473236,147.4414791,8.489015492,-11.16576228,21.1292945,69.59350074,4.006879945,5.270324808,<5.0,<5.0,4.2,28.3,28.3,28.3,43.2,293.6,NA,NA,NA,NA,NA,NA,NA,-71.7,-57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOFIRafReg,1985,425218720,NA,NA,1710.112143,NA,2774.937491,NA,NA,NA,NA,2150.075471,2150.075471,2150.075471,2150.075471,2150.075471,2150.075471,2150.075471,2150.075471,2078.607735,NA,NA,964.4963009,0.449356015,399.8686984,0.186890562,4.784281452,0.002270443,106.0297203,0.046136102,73.98290773,0.035116952,8.125701201,0.004101089,53.90437473,0.026211721,170.5661509,0.080680442,25.61170255,0.011881318,108.3139389,0.050933212,1.14935007,0.000470751,4.047252838,0.001928149,70.66594899,0.032389769,0.33959273,0.000170377,70.02585192,0.031138032,4.706117958,0.002125442,12.90545805,0.005699679,49.80389551,0.022764439,5.455589592,0.002514337,16.71659676,0.007896398,0,0,114.0288016,150.5838538,5.965845999,10.93114194,8.029099778,0.881920175,4.710485066,7.057759024,31.73706612,62.33962585,0.506476553,0.47614999,52.23789131,14.07230104,1.574952738,0.600145769,30.4712682,1.577847257,9.150266938,0,NA,2006.20956,NA,NA,NA,NA,2073.593864,NA,2073.593864,NA,2073.593864,NA,2073.593864,NA,2073.593864,NA,2073.593864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOFIRafReg,SOFI Regional Office for Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425218720,NA,NA,NA,NA,NA,NA,NA,NA
SOFIRafReg,1986,437366756,NA,NA,1709.217832,NA,2772.798997,NA,NA,NA,NA,2182.1401,2182.1401,2182.1401,2182.1401,2182.1401,2182.1401,2182.1401,2182.1401,2107.25787,NA,NA,978.960707,0.448167288,407.129699,0.189011166,4.968376147,0.002302269,109.8585493,0.047574876,75.46248171,0.035542598,7.905115055,0.003771239,52.55993853,0.024922838,184.242166,0.085522809,25.89838694,0.011723291,105.4596629,0.048723481,0.984388064,0.000406562,4.361737027,0.002016392,69.75270854,0.031299389,0.700858129,0.000298902,66.58993171,0.029336881,4.552667427,0.002035263,12.88925594,0.005682378,48.10087556,0.021620657,5.603505676,0.002484701,17.50399535,0.008181383,0,0,115.5354197,153.6111201,6.280056794,11.34846565,8.187442435,0.889397441,4.602134714,7.613989021,32.00922702,61.02616841,0.462560214,0.499160957,52.25240241,13.51707274,1.496140991,0.608713836,29.01764416,1.599559787,9.371521832,0,NA,2034.909045,NA,NA,NA,NA,2105.714517,NA,2105.714517,NA,2105.714517,NA,2105.714517,NA,2105.714517,NA,2105.714517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOFIRafReg,SOFI Regional Office for Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437366756,NA,NA,NA,NA,NA,NA,NA,NA
SOFIRafReg,1987,449853998,437479824.7,NA,1709.251862,NA,2772.824368,NA,NA,NA,NA,2165.267944,2165.267944,2165.267944,2165.267944,2165.267944,2165.267944,2165.267944,2165.267944,2091.780799,2092.670916,NA,980.4260626,0.453241208,400.4103607,0.18685231,4.819196575,0.002273689,112.7254501,0.049482719,74.73302798,0.035565306,7.739866444,0.003770489,50.69541231,0.024163666,169.8954357,0.079346716,25.52082204,0.011639672,102.6164073,0.04774281,0.880456731,0.000368155,4.435950927,0.002068424,71.48089834,0.032070136,0.900453425,0.000417576,67.86956985,0.030013295,4.567641862,0.002058282,13.12910733,0.00592621,50.02428727,0.022618232,5.828011336,0.002617894,18.52502313,0.00869834,0,0,115.4251266,151.269426,6.133624715,11.65767822,8.091399608,0.842113917,4.43763897,7.045453959,31.82773315,59.66309162,0.452993918,0.509773789,53.07322032,13.6761951,1.503026124,0.600404886,30.53533634,1.638901479,10.21344053,0,NA,2019.856593,2020.451664,NA,NA,NA,2089.304366,2089.681177,2089.304366,2089.681177,2089.304366,2089.681177,2089.304366,2089.681177,2089.304366,2089.681177,2089.304366,2089.681177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOFIRafReg,SOFI Regional Office for Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449853998,2167.004708,NA,NA,NA,NA,NA,NA,NA
